Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
01/06/23 12:00,0.57999999999999996,0.73,2.75,0.55000000000000004,0.67,1.62,0.56999999999999995,1.41,0.52,1.1200000000000001,,,0.71,1.1499999999999999,2.33,0.68,0.71,1.03,0.57999999999999996
01/07/23 12:00,0.57999999999999996,0.73,2.75,0.55000000000000004,0.67,1.62,0.56999999999999995,1.41,0.52,1.1200000000000001,,,0.71,1.1499999999999999,2.33,0.68,0.71,1.03,0.57999999999999996
01/08/23 12:00,0.57999999999999996,0.73,2.75,0.55000000000000004,0.67,1.62,0.56999999999999995,1.41,0.52,1.1200000000000001,,,0.71,1.1499999999999999,2.33,0.68,0.71,1.03,0.57999999999999996
01/09/23 12:00,0.28999999999999998,0.46,3.32,0.61,0.05,1.51,0.45,1.63,0.61,0.81,0.05,,0.66,1,1.92,0.77,1.04,2.14,0.84
01/10/23 12:00,0.28999999999999998,0.46,3.32,0.61,0.05,1.51,0.45,1.63,0.61,0.81,0.05,,0.66,1,1.92,0.77,1.04,2.14,0.84
01/11/23 12:00,0.28999999999999998,0.46,3.32,0.61,0.05,1.51,0.45,1.63,0.61,0.81,0.05,0.62,0.66,1,1.92,0.77,1.04,2.14,0.84
01/12/23 12:00,0.28999999999999998,0.46,3.32,0.61,0.05,1.51,0.45,1.63,0.61,0.81,0.05,0.62,0.66,1,1.92,0.77,1.04,2.14,0.84
01/13/23 12:00,0.28999999999999998,0.46,3.32,0.61,0.05,1.51,0.45,1.63,0.61,0.81,0.05,0.62,0.66,1,,0.77,1.04,2.14,0.84
01/14/23 12:00,0.28999999999999998,0.46,3.32,0.61,0.05,1.51,0.45,1.63,0.61,0.81,0.05,0.62,0.66,1,1.92,0.77,1.04,2.14,0.84
01/15/23 12:00,0.28999999999999998,0.46,3.32,0.61,0.05,1.51,0.45,1.63,0.61,0.81,0.05,0.62,0.66,1,,0.77,1.04,2.14,0.84
01/16/23 12:00,0.71,1.72,3.48,0.64,0.88,2.0299999999999998,0.88,2.4300000000000002,0.65,2.1800000000000002,0.05,1.3,0.91,1.01,3.11,0.62,0.59,2.0299999999999998,0.28000000000000003
01/17/23 12:00,0.71,1.72,3.48,0.64,0.88,2.0299999999999998,0.88,2.4300000000000002,0.65,2.1800000000000002,0.05,1.3,0.91,1.01,3.11,0.62,0.59,2.0299999999999998,0.28000000000000003
01/18/23 12:00,0.71,1.72,3.48,0.64,0.88,2.0299999999999998,0.88,2.4300000000000002,0.65,2.1800000000000002,0.05,1.3,0.91,1.01,3.11,0.62,0.59,2.0299999999999998,0.28000000000000003
01/19/23 12:00,0.71,1.72,3.48,0.64,0.88,2.0299999999999998,0.88,2.4300000000000002,0.65,2.1800000000000002,0.05,1.3,0.91,1.01,3.11,0.62,0.59,2.0299999999999998,0.28000000000000003
01/20/23 12:00,0.71,1.72,3.48,0.64,0.88,2.0299999999999998,0.88,2.4300000000000002,0.65,2.1800000000000002,0.05,1.3,0.91,1.01,3.11,0.62,0.59,2.0299999999999998,0.28000000000000003
01/21/23 12:00,0.71,1.72,3.48,0.64,0.88,2.0299999999999998,0.88,2.4300000000000002,0.65,2.1800000000000002,0.05,1.3,0.91,1.01,3.11,0.62,0.59,2.0299999999999998,0.28000000000000003
01/22/23 12:00,0.71,1.72,3.48,0.64,0.88,2.0299999999999998,0.88,2.4300000000000002,0.65,2.1800000000000002,0.05,1.3,0.91,1.01,3.11,0.62,0.59,2.0299999999999998,0.28000000000000003
01/23/23 12:00,0.66,1.23,2.54,0.57999999999999996,0.86,2.21,1,1.2,0.61,1.41,1.02,1.63,0.75,0.94,2.2799999999999998,0.74,1.0900000000000001,0.88,0.2
01/24/23 12:00,0.66,1.23,2.54,0.57999999999999996,0.86,2.21,1,1.2,0.61,1.41,1.02,1.63,0.75,0.94,2.2799999999999998,0.74,1.0900000000000001,0.88,0.2
01/25/23 12:00,0.66,1.23,2.54,0.57999999999999996,0.86,2.21,1,1.2,0.61,1.41,1.02,1.63,0.75,0.94,2.2799999999999998,0.74,1.0900000000000001,0.88,0.2
01/26/23 12:00,0.66,1.23,2.54,0.57999999999999996,0.86,2.21,1,1.2,0.61,1.41,1.02,1.63,0.75,0.94,2.2799999999999998,0.74,1.0900000000000001,0.88,0.2
01/27/23 12:00,0.66,1.23,2.54,,0.86,2.21,1,1.2,0.61,1.41,1.02,1.63,0.75,0.94,2.2799999999999998,0.74,1.0900000000000001,0.88,0.2
01/28/23 12:00,0.66,1.23,2.54,,0.86,2.21,1,1.2,0.61,1.41,1.02,1.63,0.75,0.94,2.2799999999999998,0.74,1.0900000000000001,0.88,0.2
01/29/23 12:00,0.66,1.23,2.54,,0.86,2.21,1,1.2,0.61,1.41,1.02,1.63,0.75,0.94,2.2799999999999998,0.74,1.0900000000000001,0.88,0.2
01/30/23 12:00,0.28000000000000003,0.4,1.45,,0.35,1.1499999999999999,1.64,0.57999999999999996,0.39,0.48,0.62,0.65,0.68,0.79,1.24,0.36,0.93,0.51,0.5
01/31/23 12:00,0.28000000000000003,0.4,1.45,0.36,0.35,1.1499999999999999,1.64,0.57999999999999996,0.39,0.48,0.62,0.65,0.68,0.79,1.24,0.36,0.93,0.51,0.5
02/01/23 12:00,0.28000000000000003,0.4,1.45,0.36,0.35,1.1499999999999999,1.64,0.57999999999999996,0.39,0.48,0.62,0.65,0.68,0.79,1.24,0.36,0.93,0.51,0.5
02/02/23 12:00,0.28000000000000003,0.4,1.45,0.36,0.35,1.1499999999999999,1.64,0.57999999999999996,0.39,0.48,0.62,0.65,0.68,0.79,1.24,0.36,0.93,0.51,0.5
02/03/23 12:00,0.28000000000000003,0.4,1.45,0.36,0.35,1.1499999999999999,1.64,0.57999999999999996,0.39,0.48,0.62,0.65,0.68,0.79,1.24,0.36,0.93,0.51,0.5
02/04/23 12:00,0.28000000000000003,0.4,1.45,0.36,0.35,1.1499999999999999,1.64,0.57999999999999996,0.39,0.48,0.62,0.65,0.68,0.79,1.24,0.36,0.93,0.51,0.5
02/05/23 12:00,0.28000000000000003,0.4,1.45,0.36,0.35,1.1499999999999999,1.64,0.57999999999999996,0.39,0.48,0.62,0.65,0.68,0.79,1.24,0.36,0.93,0.51,0.5
02/06/23 12:00,1.18,1.61,3.75,0.81,1.47,3.08,1.03,3.17,1.35,2.59,0.53,3.46,1.27,2.78,4.2,0.77,0.98,1.29,1.24
02/07/23 12:00,1.18,1.61,3.75,0.81,1.47,3.08,1.03,3.17,1.35,2.59,0.53,3.46,1.27,2.78,4.2,0.77,0.98,1.29,1.24
02/08/23 12:00,1.18,1.61,3.75,0.81,1.47,3.08,1.03,3.17,1.35,2.59,0.53,3.46,1.27,2.78,4.2,0.77,0.98,1.29,1.24
02/09/23 12:00,1.18,1.61,3.75,0.81,1.47,3.08,1.03,3.17,1.35,2.59,0.53,3.46,1.27,2.78,4.2,0.77,0.98,1.29,1.24
02/10/23 12:00,1.18,1.61,3.75,0.81,1.47,3.08,1.03,3.17,1.35,2.59,0.53,3.46,1.27,2.78,4.2,0.77,0.98,1.29,1.24
02/11/23 12:00,1.18,1.61,3.75,0.81,1.47,3.08,1.03,3.17,1.35,2.59,0.53,3.46,1.27,2.78,4.2,0.77,0.98,1.29,1.24
02/12/23 12:00,1.18,1.61,3.75,0.81,1.47,3.08,1.03,3.17,1.35,2.59,0.53,3.46,1.27,2.78,4.2,0.77,0.98,1.29,1.24
02/13/23 12:00,0.38,0.76,1.73,0.25,0.67,1.05,0.46,1.03,0.64,0.83,0.05,1.08,0.51,2.2000000000000002,2.2799999999999998,0.45,0.52,1.1000000000000001,0.92
02/14/23 12:00,0.38,0.76,1.73,0.25,0.67,1.05,0.46,1.03,,0.83,0.05,1.08,0.51,2.2000000000000002,2.2799999999999998,0.45,0.52,1.1000000000000001,0.92
02/15/23 12:00,0.38,0.76,1.73,0.25,0.67,1.05,0.46,1.03,0.64,0.83,0.05,1.08,0.51,2.2000000000000002,2.2799999999999998,0.45,0.52,1.1000000000000001,0.92
02/16/23 12:00,0.38,0.76,1.73,0.25,0.67,1.05,0.46,1.03,0.64,0.83,,1.08,0.51,2.2000000000000002,2.2799999999999998,0.45,0.52,1.1000000000000001,0.92
02/17/23 12:00,0.38,0.76,1.73,0.25,0.67,1.05,0.46,1.03,0.64,0.83,0.05,1.08,0.51,2.2000000000000002,2.2799999999999998,0.45,0.52,1.1000000000000001,0.92
02/18/23 12:00,0.38,0.76,1.73,0.25,0.67,1.05,0.46,1.03,0.64,0.83,0.05,1.08,0.51,2.2000000000000002,2.2799999999999998,0.45,0.52,1.1000000000000001,0.92
02/19/23 12:00,0.38,0.76,1.73,0.25,0.67,1.05,0.46,1.03,0.64,0.83,0.05,1.08,0.51,2.2000000000000002,2.2799999999999998,0.45,0.52,1.1000000000000001,0.92
02/20/23 12:00,0.22,0.52,2.2799999999999998,0.13,0.41,1.38,0.9,0.48,0.14000000000000001,0.77,0.79,0.55000000000000004,0.33,0.63,2.2799999999999998,0.31,0.54,1.17,0.31
02/21/23 12:00,0.22,0.52,2.2799999999999998,0.13,0.41,1.38,0.9,0.48,0.14000000000000001,0.77,,0.55000000000000004,0.33,0.63,2.2799999999999998,0.31,0.54,1.17,0.31
02/22/23 12:00,0.22,0.52,2.2799999999999998,0.13,0.41,1.38,0.9,0.48,0.14000000000000001,0.77,0.79,0.55000000000000004,0.33,0.63,2.2799999999999998,0.31,0.54,1.17,0.31
02/23/23 12:00,0.22,0.52,2.2799999999999998,0.13,0.41,1.38,0.9,0.48,0.14000000000000001,0.77,,0.55000000000000004,0.33,0.63,2.2799999999999998,0.31,0.54,1.17,0.31
02/24/23 12:00,0.22,0.52,2.2799999999999998,0.13,0.41,1.38,0.9,0.48,0.14000000000000001,0.77,,0.55000000000000004,0.33,0.63,2.2799999999999998,0.31,0.54,1.17,0.31
02/25/23 12:00,0.22,0.52,2.2799999999999998,0.13,0.41,1.38,0.9,0.48,0.14000000000000001,0.77,0.79,0.55000000000000004,0.33,0.63,2.2799999999999998,0.31,0.54,1.17,0.31
02/26/23 12:00,0.22,0.52,2.2799999999999998,0.13,0.41,1.38,0.9,0.48,0.14000000000000001,0.77,0.79,0.55000000000000004,0.33,0.63,2.2799999999999998,0.31,0.54,1.17,0.31
02/27/23 12:00,0.51,1.39,2.0299999999999998,0.3,1.29,2.19,1.29,1.44,1.08,1.96,1.08,3.04,,2.17,3.99,0.62,0.14000000000000001,1.24,0.83
02/28/23 12:00,0.51,1.39,2.0299999999999998,0.3,1.29,2.19,1.29,1.44,1.08,1.96,1.08,3.04,,2.17,3.99,0.62,0.14000000000000001,1.24,0.83
03/01/23 12:00,0.51,1.39,2.0299999999999998,0.3,1.29,2.19,1.29,1.44,1.08,1.96,1.08,3.04,,2.17,3.99,0.62,0.14000000000000001,1.24,0.83
03/02/23 12:00,0.51,1.39,2.0299999999999998,0.3,1.29,2.19,1.29,1.44,1.08,1.96,1.08,3.04,,2.17,3.99,0.62,0.14000000000000001,1.24,0.83
03/03/23 12:00,0.51,1.39,2.0299999999999998,0.3,1.29,2.19,1.29,1.44,1.08,1.96,1.08,3.04,,2.17,3.99,0.62,0.14000000000000001,1.24,0.83
03/04/23 12:00,0.51,1.39,2.0299999999999998,0.3,1.29,2.19,1.29,1.44,1.08,1.96,1.08,3.04,,2.17,3.99,0.62,0.14000000000000001,1.24,0.83
03/05/23 12:00,0.51,1.39,2.0299999999999998,0.3,1.29,2.19,1.29,1.44,1.08,1.96,1.08,3.04,,2.17,3.99,0.62,0.14000000000000001,1.24,0.83
03/06/23 12:00,0.2,0.39,2.91,0.3,0.56999999999999995,1.38,0.55000000000000004,0.41,0.6,0.55000000000000004,0.67,0.56999999999999995,,0.8,1.0900000000000001,0.69,0.78,0.82,0.53
03/07/23 12:00,0.2,0.39,2.91,0.3,0.56999999999999995,1.38,0.55000000000000004,0.41,0.6,0.55000000000000004,0.67,0.56999999999999995,0.97,0.8,1.0900000000000001,0.69,0.78,0.82,0.53
03/08/23 12:00,0.2,0.39,2.91,0.3,0.56999999999999995,1.38,0.55000000000000004,0.41,0.6,0.55000000000000004,0.67,0.56999999999999995,0.97,0.8,1.0900000000000001,0.69,0.78,0.82,0.53
03/09/23 12:00,0.2,0.39,2.91,0.3,0.56999999999999995,1.38,0.55000000000000004,0.41,0.6,0.55000000000000004,0.67,0.56999999999999995,0.97,0.8,1.0900000000000001,0.69,0.78,0.82,0.53
03/10/23 12:00,0.2,0.39,2.91,0.3,0.56999999999999995,1.38,0.55000000000000004,0.41,0.6,0.55000000000000004,0.67,0.56999999999999995,0.97,0.8,1.0900000000000001,0.69,0.78,0.82,0.53
03/11/23 12:00,0.2,0.39,2.91,0.3,0.56999999999999995,1.38,0.55000000000000004,0.41,0.6,0.55000000000000004,0.67,0.56999999999999995,0.97,0.8,1.0900000000000001,0.69,0.78,0.82,0.53
03/12/23 12:00,0.2,0.39,2.91,0.3,0.56999999999999995,1.38,0.55000000000000004,0.41,0.6,0.55000000000000004,0.67,0.56999999999999995,0.97,0.8,1.0900000000000001,0.69,,0.82,0.53
03/13/23 12:00,0.61,0.4,2.7,0.56999999999999995,1.0900000000000001,1.48,0.56999999999999995,1,0.52,0.93,0.16,1.82,1.1399999999999999,1.41,1.81,0.77,,0.9,0.48
03/14/23 12:00,0.61,0.4,2.7,0.56999999999999995,1.0900000000000001,1.48,0.56999999999999995,1,0.52,0.93,0.16,1.82,1.1399999999999999,1.41,1.81,0.77,0.6,0.9,0.48
03/15/23 12:00,0.61,0.4,2.7,0.56999999999999995,1.0900000000000001,1.48,0.56999999999999995,1,0.52,0.93,0.16,1.82,1.1399999999999999,1.41,1.81,0.77,0.6,0.9,0.48
03/16/23 12:00,0.61,0.4,2.7,0.56999999999999995,1.0900000000000001,1.48,0.56999999999999995,1,0.52,0.93,0.16,1.82,1.1399999999999999,1.41,1.81,0.77,0.6,0.9,0.48
03/17/23 12:00,0.61,0.4,2.7,0.56999999999999995,1.0900000000000001,1.48,0.56999999999999995,1,0.52,0.93,0.16,1.82,1.1399999999999999,1.41,1.81,0.77,0.6,0.9,0.48
03/18/23 12:00,0.61,0.4,2.7,0.56999999999999995,1.0900000000000001,1.48,0.56999999999999995,1,0.52,0.93,0.16,1.82,1.1399999999999999,1.41,1.81,0.77,0.6,0.9,0.48
03/19/23 12:00,0.61,0.4,2.7,0.56999999999999995,1.0900000000000001,1.48,0.56999999999999995,1,0.52,0.93,0.16,1.82,1.1399999999999999,1.41,1.81,0.77,0.6,0.9,0.48
03/20/23 12:00,0.13,0.2,1.73,0.2,0.9,,0.22,0.57999999999999996,0.54,0.55000000000000004,0.51,0.87,0.47,1.1299999999999999,1.0900000000000001,0.39,0.51,0.56000000000000005,0.16
03/21/23 12:00,0.13,0.2,1.73,0.2,0.9,,0.22,0.57999999999999996,0.54,0.55000000000000004,0.51,0.87,0.47,1.1299999999999999,1.0900000000000001,0.39,0.51,0.56000000000000005,0.16
03/22/23 12:00,0.13,0.2,1.73,0.2,0.9,,0.22,0.57999999999999996,0.54,0.55000000000000004,0.51,0.87,0.47,1.1299999999999999,1.0900000000000001,0.39,0.51,0.56000000000000005,0.16
03/23/23 12:00,0.13,0.2,1.73,0.2,0.9,,0.22,0.57999999999999996,0.54,0.55000000000000004,0.51,0.87,0.47,1.1299999999999999,1.0900000000000001,0.39,0.51,0.56000000000000005,0.16
03/24/23 12:00,0.13,0.2,1.73,0.2,0.9,,0.22,0.57999999999999996,0.54,0.55000000000000004,0.51,0.87,0.47,1.1299999999999999,1.0900000000000001,0.39,0.51,0.56000000000000005,0.16
03/25/23 12:00,0.13,0.2,1.73,0.2,0.9,,0.22,0.57999999999999996,0.54,0.55000000000000004,0.51,0.87,0.47,1.1299999999999999,1.0900000000000001,0.39,0.51,0.56000000000000005,0.16
03/26/23 12:00,0.13,0.2,1.73,0.2,0.9,,0.22,0.57999999999999996,0.54,0.55000000000000004,0.51,0.87,0.47,1.1299999999999999,1.0900000000000001,0.39,0.51,0.56000000000000005,0.16
03/27/23 12:00,0.28999999999999998,0.23,1.27,0.28000000000000003,0.41,,0.26,0.4,0.27,0.36,0.55000000000000004,0.45,0.37,0.59,1.04,0.4,0.11,0.41,0.28999999999999998
03/28/23 12:00,0.28999999999999998,0.23,1.27,0.28000000000000003,0.41,,0.26,0.4,0.27,0.36,0.55000000000000004,0.45,0.37,0.59,1.04,0.4,0.11,0.41,0.28999999999999998
03/29/23 12:00,0.28999999999999998,0.23,1.27,0.28000000000000003,0.41,,0.26,0.4,0.27,0.36,,0.45,0.37,0.59,1.04,0.4,0.11,0.41,0.28999999999999998
03/30/23 12:00,0.28999999999999998,0.23,1.27,0.28000000000000003,0.41,,0.26,0.4,0.27,0.36,0.55000000000000004,0.45,0.37,0.59,1.04,0.4,0.11,0.41,0.28999999999999998
03/31/23 12:00,0.28999999999999998,0.23,1.27,0.28000000000000003,0.41,,0.26,0.4,0.27,0.36,,0.45,0.37,0.59,1.04,0.4,0.11,0.41,0.28999999999999998
04/01/23 12:00,0.28999999999999998,0.23,1.27,0.28000000000000003,0.41,,0.26,0.4,0.27,0.36,0.55000000000000004,0.45,0.37,0.59,1.04,0.4,0.11,0.41,0.28999999999999998
04/02/23 12:00,0.28999999999999998,0.23,1.27,0.28000000000000003,0.41,,0.26,0.4,0.27,0.36,0.55000000000000004,0.45,0.37,0.59,1.04,0.4,0.11,0.41,0.28999999999999998
04/03/23 12:00,1.06,0.88,1.44,0.18,0.36,0.86,0.48,0.72,0.37,1.02,0.51,1.04,0.27,1.1399999999999999,1.92,0.19,0.17,0.38,0.45
04/04/23 12:00,1.06,0.88,1.44,0.18,0.36,0.86,0.48,0.72,0.37,1.02,0.51,1.04,0.27,1.1399999999999999,1.92,0.19,0.17,0.38,0.45
04/05/23 12:00,1.06,0.88,1.44,0.18,0.36,0.86,0.48,0.72,0.37,1.02,0.51,1.04,0.27,1.1399999999999999,1.92,0.19,0.17,0.38,0.45
04/06/23 12:00,1.06,0.88,1.44,0.18,0.36,0.86,0.48,0.72,0.37,1.02,0.51,1.04,0.27,1.1399999999999999,1.92,0.19,0.17,0.38,0.45
04/07/23 12:00,1.06,0.88,1.44,0.18,0.36,0.86,0.48,0.72,0.37,1.02,0.51,1.04,0.27,1.1399999999999999,1.92,0.19,0.17,0.38,0.45
04/08/23 12:00,1.06,0.88,1.44,0.18,0.36,0.86,0.48,0.72,0.37,1.02,0.51,1.04,0.27,1.1399999999999999,1.92,0.19,0.17,0.38,0.45
04/09/23 12:00,1.06,0.88,1.44,0.18,0.36,0.86,0.48,0.72,0.37,1.02,0.51,1.04,0.27,1.1399999999999999,1.92,0.19,0.17,0.38,0.45
04/10/23 12:00,0.42,0.61,1.36,0.15,0.3,0.61,0.35,0.62,0.22,0.88,0.15,0.67,0.28999999999999998,0.76,1.24,0.21,0.38,0.38,0.32
04/11/23 12:00,0.42,0.61,1.36,0.15,0.3,0.61,0.35,0.62,0.22,0.88,0.15,0.67,0.28999999999999998,0.76,1.24,0.21,0.38,0.31,0.32
04/12/23 12:00,0.42,0.61,1.36,0.15,0.3,0.61,0.35,0.62,0.22,0.88,0.15,0.67,0.28999999999999998,0.76,1.24,0.21,0.38,0.31,0.32
04/13/23 12:00,0.42,0.61,1.36,0.15,0.3,0.61,0.35,0.62,0.22,0.88,0.15,0.67,0.28999999999999998,0.76,1.24,0.21,0.38,0.31,0.32
04/14/23 12:00,0.42,0.61,1.36,0.15,0.3,0.61,0.35,0.62,0.22,0.88,0.15,0.67,0.28999999999999998,0.76,1.24,0.21,0.38,0.31,0.32
04/15/23 12:00,0.42,0.61,1.36,0.15,0.3,0.61,0.35,0.62,0.22,0.88,0.15,0.67,0.28999999999999998,0.76,1.24,0.21,0.38,0.31,0.32
04/16/23 12:00,0.42,0.61,1.36,0.15,0.3,0.61,0.35,0.62,0.22,0.88,0.15,0.67,0.28999999999999998,0.76,1.24,0.21,0.38,0.31,0.32
04/17/23 12:00,0.31,0.43,0.66,0.14000000000000001,0.25,0.45,0.31,0.43,0.13,0.69,0.2,0.42,0.18,0.36,0.83,0.11,0.05,0.2,0.31
04/18/23 12:00,0.31,0.43,0.66,0.14000000000000001,0.25,0.45,0.31,0.43,0.13,0.69,0.2,0.42,0.18,0.36,0.83,0.11,0.05,0.2,0.31
04/19/23 12:00,0.31,0.43,0.66,0.14000000000000001,0.25,0.45,0.31,0.43,0.13,0.69,0.2,0.42,0.18,0.36,0.83,0.11,0.05,0.2,0.31
04/20/23 12:00,0.31,0.43,0.66,0.14000000000000001,0.25,0.45,0.31,0.43,0.13,0.69,0.2,0.42,0.18,0.36,0.83,0.11,0.05,0.2,0.31
04/21/23 12:00,0.31,0.43,0.66,0.14000000000000001,0.25,0.45,0.31,0.43,0.13,0.69,0.2,0.42,0.18,0.36,0.83,0.11,0.05,0.2,0.31
04/22/23 12:00,0.31,0.43,0.66,0.14000000000000001,0.25,0.45,0.31,0.43,0.13,0.69,0.2,0.42,0.18,0.36,0.83,0.11,0.05,0.2,0.31
04/23/23 12:00,0.31,0.43,0.66,0.14000000000000001,0.25,0.45,0.31,0.43,0.13,0.69,0.2,0.42,0.18,0.36,0.83,0.11,0.05,0.2,0.31
04/24/23 12:00,0.18,0.23,0.78,0.12,0.25,0.4,0.32,0.23,0.23,0.38,0.2,0.39,0.19,0.62,1.04,0.16,0.05,0.28999999999999998,0.23
04/25/23 12:00,0.18,0.23,0.78,0.12,0.25,0.4,0.32,0.23,0.23,0.38,0.2,0.39,0.19,0.62,1.04,0.16,0.05,0.28999999999999998,0.23
04/26/23 12:00,0.18,0.23,0.78,0.12,0.25,0.4,0.32,0.23,0.23,0.38,0.2,0.39,0.19,0.62,1.04,0.16,0.05,0.28999999999999998,0.23
04/27/23 12:00,0.18,0.23,0.78,0.12,0.25,0.4,0.32,0.23,0.23,0.38,0.2,0.39,0.19,0.62,1.04,0.16,0.05,0.28999999999999998,0.23
04/28/23 12:00,0.18,0.23,0.78,0.12,0.25,0.4,0.32,0.23,0.23,0.38,0.2,0.39,0.19,0.62,1.04,0.16,0.05,0.28999999999999998,0.23
04/29/23 12:00,0.18,0.23,0.78,0.12,0.25,0.4,0.32,0.23,0.23,0.38,0.2,0.39,0.19,0.62,1.04,0.16,0.05,0.28999999999999998,0.23
04/30/23 12:00,0.18,0.23,0.78,0.12,0.25,0.4,0.32,0.23,0.23,0.38,0.2,0.39,0.19,0.62,1.04,0.16,0.05,0.28999999999999998,0.23
05/01/23 12:00,0.18,0.28000000000000003,0.56000000000000005,0.17,0.17,0.47,0.25,0.3,0.17,0.43,0.05,0.25,0.18,0.25,0.62,0.13,0.05,0.17,0.18
05/02/23 12:00,0.18,0.28000000000000003,0.56000000000000005,0.17,0.17,0.47,0.25,0.3,0.17,0.43,0.05,0.25,0.18,0.25,0.62,0.13,0.05,0.17,0.18
05/03/23 12:00,0.18,0.28000000000000003,0.56000000000000005,0.17,0.17,0.47,0.25,0.3,0.17,0.43,0.05,0.25,0.18,0.25,0.62,0.13,0.05,0.17,0.18
05/04/23 12:00,0.18,0.28000000000000003,0.56000000000000005,0.17,0.17,0.47,0.25,0.3,0.17,0.43,0.05,0.25,0.18,0.25,0.62,0.13,0.05,0.17,0.18
05/05/23 12:00,0.18,0.28000000000000003,0.56000000000000005,0.17,0.17,0.47,0.25,0.3,0.17,0.43,0.05,0.25,0.18,0.25,0.62,0.13,0.05,0.17,0.18
05/06/23 12:00,0.18,0.28000000000000003,0.56000000000000005,0.17,0.17,0.47,0.25,0.3,0.17,0.43,0.05,0.25,0.18,0.25,0.62,0.13,0.05,0.17,0.18
05/07/23 12:00,0.18,0.28000000000000003,0.56000000000000005,0.17,0.17,0.47,0.25,0.3,0.17,0.43,0.05,0.25,0.18,0.25,0.62,0.13,0.05,0.17,0.18
05/08/23 12:00,0.18,0.22,0.33,0.14000000000000001,0.28999999999999998,0.42,0.25,0.17,0.15,0.32,,0.25,0.05,0.33,0.36,0.12,0.06,0.16,0.17
05/09/23 12:00,0.18,0.22,0.33,0.14000000000000001,0.28999999999999998,0.42,0.25,0.17,0.15,0.32,0.2,0.25,0.05,0.33,0.36,0.12,0.06,0.16,0.17
05/10/23 12:00,0.18,0.22,0.33,0.14000000000000001,0.28999999999999998,0.42,0.25,0.17,0.15,0.32,0.2,0.25,0.05,0.33,0.36,0.12,0.06,0.16,0.17
05/11/23 12:00,0.18,0.22,0.33,0.14000000000000001,0.28999999999999998,0.42,0.25,0.17,0.15,0.32,0.2,0.25,0.05,0.33,0.36,0.12,0.06,0.16,0.17
